date,value,cliente,dayofweek,month,lag_1,lag_3,lag_7,rolling_mean_7,rolling_std_7,feriado,promocion,is_anomaly
1959-01-18,50.752286070250555,C2,6,1,59.01428612819832,53.112857515378494,44.85085745743073,52.269796284975655,8.85120613496137,0,0,False
1959-01-19,48.391714625122624,C2,0,1,50.752286070250555,43.67057173486676,38.94942884461089,53.618694253620184,7.011107244543379,0,0,False
1959-01-20,61.37485757332625,C2,1,1,48.391714625122624,59.01428612819832,64.91571474101815,53.11285751537849,6.132944516786798,0,0,False
1959-01-21,40.12971456717486,C2,2,1,61.37485757332625,50.752286070250555,55.473428960506425,50.920898316331126,7.692365891256835,0,0,False
1959-01-22,62.555143295890225,C2,3,1,40.12971456717486,48.391714625122624,53.112857515378494,52.269796284975655,8.877398727811014,0,0,False
1959-01-23,46.03114317999469,C2,4,1,62.555143295890225,61.37485757332625,43.67057173486676,52.60702077713679,8.534511665677805,0,0,False
1959-01-24,37.76914312204693,C2,5,1,46.03114317999469,40.12971456717486,59.01428612819832,49.57200034768659,9.58868653855317,0,0,False
1959-01-25,43.67057173486676,C2,6,1,37.76914312204693,62.555143295890225,50.752286070250555,48.560326871203195,9.814333564842501,0,0,False
1959-01-26,50.752286070250555,C2,0,1,43.67057173486676,46.03114317999469,48.391714625122624,48.89755136336432,9.848071490279466,0,0,False
1959-01-27,46.03114317999469,C2,1,1,50.752286070250555,37.76914312204693,61.37485757332625,46.70559216431696,8.17320216898337,0,0,False
1959-01-28,41.310000289738824,C2,2,1,46.03114317999469,43.67057173486676,40.12971456717486,46.874204410397525,8.025777605608969,0,0,False
1959-01-29,51.93257179281453,C2,3,1,41.310000289738824,50.752286070250555,62.555143295890225,45.35669419567243,5.000900127819404,0,0,False
1959-01-30,44.85085745743073,C2,4,1,51.93257179281453,46.03114317999469,46.03114317999469,45.188081949591854,4.994263230233066,0,1,False
1959-01-31,28.326857341535195,C2,5,1,44.85085745743073,41.310000289738824,37.76914312204693,43.839183980947325,7.812165226159952,0,0,False
1959-02-01,27.14657161897123,C2,6,2,28.326857341535195,51.93257179281453,43.67057173486676,41.47861253581939,10.048120451687568,0,0,False
1959-02-02,36.58885739948296,C2,0,2,27.14657161897123,44.85085745743073,50.752286070250555,39.45526558285259,9.264983377348745,0,0,False
1959-02-03,51.93257179281453,C2,1,2,36.58885739948296,28.326857341535195,46.03114317999469,40.29832681325543,10.185817266444488,0,0,False
1959-02-04,44.85085745743073,C2,2,2,51.93257179281453,27.14657161897123,41.310000289738824,40.804163551497126,10.331313216908763,0,0,False
1959-02-05,59.01428612819832,C2,3,2,44.85085745743073,36.58885739948296,51.93257179281453,41.81583702798053,11.839333514653346,0,0,False
1959-02-06,44.85085745743073,C2,4,2,59.01428612819832,51.93257179281453,44.85085745743073,41.81583702798053,11.839333514653346,0,0,False
1959-02-07,60.19457185076229,C2,5,2,44.85085745743073,44.85085745743073,28.326857341535195,46.36836767215583,11.914735150706406,0,0,False
1959-02-08,36.58885739948296,C2,6,2,60.19457185076229,59.01428612819832,27.14657161897123,47.71726564080036,9.705584129967573,0,0,False
1959-02-09,36.58885739948296,C2,0,2,36.58885739948296,44.85085745743073,36.58885739948296,47.717265640800356,9.705584129967573,0,0,False
1959-02-10,60.19457185076229,C2,1,2,36.58885739948296,60.19457185076229,51.93257179281453,48.89755136336432,10.749829637541533,0,0,False
1959-02-11,42.49028601230279,C2,2,2,60.19457185076229,36.58885739948296,44.85085745743073,48.56032687120319,10.933391503560687,0,0,False
1959-02-12,53.112857515378494,C2,3,2,42.49028601230279,36.58885739948296,59.01428612819832,47.717265640800356,10.19558159263594,0,0,False
1959-02-13,60.19457185076229,C2,4,2,53.112857515378494,60.19457185076229,44.85085745743073,49.90922483984772,11.0870298287686,0,0,False
1959-02-14,40.12971456717486,C2,5,2,60.19457185076229,42.49028601230279,60.19457185076229,47.04281665647809,10.566217941049945,1,0,False
1959-02-15,61.37485757332625,C2,6,2,40.12971456717486,53.112857515378494,36.58885739948296,50.583673824169985,10.631934723494782,0,1,False
1959-02-16,55.473428960506425,C2,0,2,61.37485757332625,60.19457185076229,36.58885739948296,53.28146976145906,8.711451408785537,0,0,False
1959-02-17,53.112857515378494,C2,1,2,55.473428960506425,40.12971456717486,60.19457185076229,52.26979628497566,8.169142967258447,0,0,False
1959-02-18,54.29314323794246,C2,2,2,53.112857515378494,61.37485757332625,42.49028601230279,53.955918745781325,6.939781816526862,0,0,False
1959-02-19,46.03114317999469,C2,3,2,54.29314323794246,55.473428960506425,53.112857515378494,52.94424526929792,7.57067107257476,0,0,False
1959-02-20,56.65371468307039,C2,4,2,46.03114317999469,53.112857515378494,60.19457185076229,52.438408531056226,7.109760838549837,0,0,False
1959-02-21,43.67057173486676,C2,5,2,56.65371468307039,54.29314323794246,40.12971456717486,52.94424526929793,6.149147833048368,0,0,False
1959-02-22,41.310000289738824,C2,6,2,43.67057173486676,46.03114317999469,61.37485757332625,50.077837085928294,6.240171949338206,0,0,False
1959-02-23,61.37485757332625,C2,0,2,41.310000289738824,56.65371468307039,55.473428960506425,50.920898316331126,7.384369418937788,0,0,False
1959-02-24,49.57200034768659,C2,1,2,61.37485757332625,43.67057173486676,53.112857515378494,50.41506157808942,7.330270745924074,0,0,False
1959-02-25,53.112857515378494,C2,2,2,49.57200034768659,41.310000289738824,54.29314323794246,50.24644933200886,7.239207946814902,0,0,False
1959-02-26,46.03114317999469,C2,3,2,53.112857515378494,61.37485757332625,46.03114317999469,50.24644933200886,7.239207946814902,0,0,False
1959-02-27,43.67057173486676,C2,4,2,46.03114317999469,49.57200034768659,56.65371468307039,48.391714625122624,6.982664501541795,0,0,False
1959-02-28,35.408571676918996,C2,5,2,43.67057173486676,53.112857515378494,43.67057173486676,47.21142890255866,8.456426660254806,0,0,False
1959-03-01,41.310000289738824,C2,6,3,35.408571676918996,46.03114317999469,41.310000289738824,47.21142890255866,8.456426660254806,0,0,False
1959-03-02,33.048000231791065,C2,0,3,41.310000289738824,43.67057173486676,61.37485757332625,43.16473499662506,7.23920794681491,0,0,False
1959-03-03,53.112857515378494,C2,1,3,33.048000231791065,35.408571676918996,49.57200034768659,43.67057173486676,7.858729614387424,0,0,False
1959-03-04,40.12971456717486,C2,2,3,53.112857515378494,41.310000289738824,53.112857515378494,41.81583702798053,6.706444783476837,0,0,False
1959-03-05,42.49028601230279,C2,3,3,40.12971456717486,33.048000231791065,46.03114317999469,41.310000289738824,6.464691145495686,0,0,False
1959-03-06,59.01428612819832,C2,4,3,42.49028601230279,53.112857515378494,43.67057173486676,43.50195948878619,9.354054675471017,0,0,False
1959-03-07,51.93257179281453,C2,5,3,59.01428612819832,40.12971456717486,35.408571676918996,45.86253093391412,9.051300532196894,0,0,False
1959-03-08,46.03114317999469,C2,6,3,51.93257179281453,42.49028601230279,41.310000289738824,46.53697991823639,8.828693492821069,0,0,False
1959-03-09,37.76914312204693,C2,0,3,46.03114317999469,59.01428612819832,33.048000231791065,47.211428902558666,7.739651066824569,0,0,False
1959-03-10,46.03114317999469,C2,1,3,37.76914312204693,51.93257179281453,53.112857515378494,46.199755426075264,7.289433265244653,0,0,False
1959-03-11,53.112857515378494,C2,2,3,46.03114317999469,46.03114317999469,40.12971456717486,48.0544901329615,7.137697138067262,0,0,False
1959-03-12,50.752286070250555,C2,3,3,53.112857515378494,37.76914312204693,42.49028601230279,49.23477585552546,6.736053955189207,0,0,False
1959-03-13,46.03114317999469,C2,4,3,50.752286070250555,46.03114317999469,59.01428612819832,47.38004114863923,5.208817726369346,0,0,False
1959-03-14,36.58885739948296,C2,5,3,46.03114317999469,53.112857515378494,51.93257179281453,45.188081949591854,6.122118480955182,0,0,False
1959-03-15,31.867714509227095,C2,6,3,36.58885739948296,50.752286070250555,46.03114317999469,43.16473499662506,7.88401245594187,0,1,False
1959-03-16,35.408571676918996,C2,0,3,31.867714509227095,46.03114317999469,37.76914312204693,42.82751050446393,8.197515169151629,0,0,False
1959-03-17,49.57200034768659,C2,1,3,35.408571676918996,36.58885739948296,46.03114317999469,43.333347242705635,8.530624390747985,0,0,False
1959-03-18,54.29314323794246,C2,2,3,49.57200034768659,31.867714509227095,53.112857515378494,43.5019594887862,8.764593653191072,0,0,False
1959-03-19,48.391714625122624,C2,3,3,54.29314323794246,35.408571676918996,50.752286070250555,43.16473499662506,8.479927659695274,0,0,False
1959-03-20,42.49028601230279,C2,4,3,48.391714625122624,49.57200034768659,46.03114317999469,42.65889825838336,8.38552849259236,0,0,False
1959-03-21,53.112857515378494,C2,5,3,42.49028601230279,54.29314323794246,36.58885739948296,45.01946970351129,8.711451408785544,0,0,False
1959-03-22,54.29314323794246,C2,6,3,53.112857515378494,48.391714625122624,31.867714509227095,48.22310237904206,7.030005142014696,0,0,False
1959-03-23,50.752286070250555,C2,0,3,54.29314323794246,42.49028601230279,35.408571676918996,50.41506157808942,4.184845893154647,0,0,False
1959-03-24,44.85085745743073,C2,1,3,50.752286070250555,53.112857515378494,49.57200034768659,49.74061259376716,4.6929567106408445,0,0,False
1959-03-25,40.12971456717486,C2,2,3,44.85085745743073,54.29314323794246,54.29314323794246,47.717265640800356,5.402612816877504,0,0,False
1959-03-26,41.310000289738824,C2,3,3,40.12971456717486,50.752286070250555,48.391714625122624,46.70559216431696,5.895805525680313,0,0,False
1959-03-27,66.09600046358213,C2,4,3,41.310000289738824,44.85085745743073,42.49028601230279,50.077837085928294,9.010900936805404,0,0,False
1959-03-28,42.49028601230279,C2,5,3,66.09600046358213,40.12971456717486,53.112857515378494,48.56032687120319,9.304279800918264,0,0,False
1959-03-29,37.76914312204693,C2,6,3,42.49028601230279,41.310000289738824,54.29314323794246,46.199755426075264,9.695326331649712,0,0,False
1959-03-30,59.01428612819832,C2,0,3,37.76914312204693,66.09600046358213,50.752286070250555,47.38004114863923,10.783716560972552,0,1,False
1959-03-31,48.391714625122624,C2,1,3,59.01428612819832,42.49028601230279,44.85085745743073,47.88587788688093,10.728209501459398,0,0,False
1959-04-01,46.03114317999469,C2,2,4,48.391714625122624,37.76914312204693,40.12971456717486,48.72893911728375,10.237786059224737,0,0,False
1959-04-02,48.391714625122624,C2,3,4,46.03114317999469,59.01428612819832,41.310000289738824,49.74061259376715,9.719244353659542,0,0,False
1959-04-03,55.473428960506425,C2,4,4,48.391714625122624,48.391714625122624,66.09600046358213,48.22310237904206,7.257511915215336,0,0,False
1959-04-04,40.12971456717486,C2,5,4,55.473428960506425,46.03114317999469,42.49028601230279,47.88587788688093,7.614356784704898,0,0,False
1959-04-05,42.49028601230279,C2,6,4,40.12971456717486,48.391714625122624,37.76914312204693,48.56032687120319,6.7261987136932,0,0,False
1959-04-06,38.94942884461089,C2,0,4,42.49028601230279,55.473428960506425,59.01428612819832,45.69391868783356,5.730336238409165,0,0,False
1959-04-07,41.310000289738824,C2,1,4,38.94942884461089,40.12971456717486,48.391714625122624,44.68224521135016,5.799378924679665,0,0,False
1959-04-08,44.85085745743073,C2,2,4,41.310000289738824,42.49028601230279,46.03114317999469,44.51363296526959,5.770711527549104,0,0,False
1959-04-09,44.85085745743073,C2,3,4,44.85085745743073,38.94942884461089,48.391714625122624,44.00779622702789,5.524035007167445,0,0,False
1959-04-10,40.12971456717486,C2,4,4,44.85085745743073,41.310000289738824,55.473428960506425,41.81583702798053,2.3464783553204582,0,0,False
1959-04-11,62.555143295890225,C2,5,4,40.12971456717486,44.85085745743073,40.12971456717486,45.01946970351129,8.046414763888636,0,0,True
1959-04-12,40.12971456717486,C2,6,4,62.555143295890225,44.85085745743073,42.49028601230279,44.68224521135016,8.217721054300986,0,0,False
1959-04-13,40.12971456717486,C2,0,4,40.12971456717486,40.12971456717486,38.94942884461089,44.85085745743073,8.091631243683333,0,0,False
1959-04-14,44.85085745743073,C2,1,4,40.12971456717486,62.555143295890225,41.310000289738824,45.356694195672425,7.942692784148976,0,0,False
1959-04-15,41.310000289738824,C2,2,4,44.85085745743073,40.12971456717486,44.85085745743073,44.85085745743072,8.091631243683333,0,1,False
1959-04-16,37.76914312204693,C2,3,4,41.310000289738824,40.12971456717486,44.85085745743073,43.839183980947325,8.522844521924142,0,0,False
1959-04-17,49.57200034768659,C2,4,4,37.76914312204693,44.85085745743073,40.12971456717486,45.188081949591854,8.584886065286486,0,0,False
1959-04-18,40.12971456717486,C2,5,4,49.57200034768659,41.310000289738824,62.555143295890225,41.98444927406109,3.9650774909412094,0,0,False
1959-04-19,54.29314323794246,C2,6,4,40.12971456717486,37.76914312204693,40.12971456717486,44.00779622702789,5.968492454464699,0,0,False
1959-04-20,35.408571676918996,C2,0,4,54.29314323794246,49.57200034768659,40.12971456717486,43.33334724270562,6.701497202734453,0,0,False
1959-04-21,54.29314323794246,C2,1,4,35.408571676918996,40.12971456717486,44.85085745743073,44.682245211350164,7.90082273612762,0,0,False
1959-04-22,53.112857515378494,C2,2,4,54.29314323794246,54.29314323794246,41.310000289738824,46.36836767215583,8.310035346755287,0,0,False
1959-04-23,63.73542901845419,C2,3,4,53.112857515378494,35.408571676918996,37.76914312204693,50.077837085928294,9.536658555339969,0,0,False
1959-04-24,40.12971456717486,C2,4,4,63.73542901845419,54.29314323794246,49.57200034768659,48.72893911728376,10.260439635971704,0,0,False
1959-04-25,43.67057173486676,C2,5,4,40.12971456717486,53.112857515378494,40.12971456717486,49.23477585552546,9.844702900651145,0,0,False
1959-04-26,41.310000289738824,C2,6,4,43.67057173486676,63.73542901845419,54.29314323794246,47.38004114863923,9.955264541727196,0,0,False
1959-04-27,47.21142890255866,C2,0,4,41.310000289738824,40.12971456717486,35.408571676918996,49.0661636094449,8.479927659695274,0,0,False
1959-04-28,49.57200034768659,C2,1,4,47.21142890255866,43.67057173486676,54.29314323794246,48.391714625122624,8.177259355715735,0,0,False
1959-04-29,68.45657190871006,C2,2,4,49.57200034768659,41.310000289738824,53.112857515378494,50.583673824169985,11.164541602265798,0,0,False
1959-04-30,60.19457185076229,C2,3,4,68.45657190871006,47.21142890255866,63.73542901845419,50.077837085928294,10.531631210146823,0,1,False
1959-05-01,37.76914312204693,C2,4,5,60.19457185076229,49.57200034768659,40.12971456717486,49.74061259376715,10.933391503560692,0,0,False
1959-05-02,41.310000289738824,C2,5,5,37.76914312204693,68.45657190871006,43.67057173486676,49.40338810160602,11.185318382490797,0,0,False
1959-05-03,44.85085745743073,C2,6,5,41.310000289738824,60.19457185076229,41.310000289738824,49.90922483984773,10.832817402525137,0,0,False
1959-05-04,38.94942884461089,C2,0,5,44.85085745743073,37.76914312204693,47.21142890255866,48.72893911728375,11.598757849359318,0,0,False
1959-05-05,46.03114317999469,C2,1,5,38.94942884461089,41.310000289738824,49.57200034768659,48.22310237904206,11.633023087524057,0,0,False
1959-05-06,55.473428960506425,C2,2,5,46.03114317999469,44.85085745743073,68.45657190871006,46.36836767215583,8.476015351454887,0,0,False
1959-05-07,44.85085745743073,C2,3,5,55.473428960506425,38.94942884461089,60.19457185076229,44.17640847310845,5.895805525680318,0,0,False
1959-05-08,61.37485757332625,C2,4,5,44.85085745743073,46.03114317999469,37.76914312204693,47.54865339471979,7.9967961113018005,0,0,False
1959-05-09,35.408571676918996,C2,5,5,61.37485757332625,55.473428960506425,41.310000289738824,46.705592164316954,9.010900936805411,0,0,False
1959-05-10,40.12971456717486,C2,6,5,35.408571676918996,44.85085745743073,44.85085745743073,46.031143179994686,9.343410953447512,0,0,False
1959-05-11,47.21142890255866,C2,0,5,40.12971456717486,61.37485757332625,38.94942884461089,47.211428902558666,8.806123297841365,0,0,False
1959-05-12,41.310000289738824,C2,1,5,47.21142890255866,35.408571676918996,46.03114317999469,46.53697991823639,9.087871592392192,0,0,False
1959-05-13,49.57200034768659,C2,2,5,41.310000289738824,40.12971456717486,55.473428960506425,45.69391868783356,8.365727925425723,0,0,False
1959-05-14,48.391714625122624,C2,3,5,49.57200034768659,47.21142890255866,44.85085745743073,46.199755426075264,8.413170997254312,0,0,False
1959-05-15,49.57200034768659,C2,4,5,48.391714625122624,41.310000289738824,61.37485757332625,44.51363296526959,5.56590701407903,0,1,False
1959-05-16,44.85085745743073,C2,5,5,49.57200034768659,49.57200034768659,35.408571676918996,45.86253093391412,3.880524546180242,0,0,False
1959-05-17,28.326857341535195,C2,6,5,44.85085745743073,48.391714625122624,40.12971456717486,44.17640847310846,7.5838032091964775,0,0,False
1959-05-18,40.12971456717486,C2,0,5,28.326857341535195,49.57200034768659,47.21142890255866,43.16473499662506,7.583803209196477,0,0,False
1959-05-19,50.752286070250555,C2,1,5,40.12971456717486,44.85085745743073,41.310000289738824,44.51363296526959,8.025777605608965,0,0,False
1959-05-20,42.49028601230279,C2,2,5,50.752286070250555,28.326857341535195,49.57200034768659,43.50195948878619,7.7224899568684675,0,0,False
1959-05-21,64.91571474101815,C2,3,5,42.49028601230279,40.12971456717486,48.391714625122624,45.86253093391412,11.20605664123867,0,0,False
1959-05-22,48.391714625122624,C2,4,5,64.91571474101815,50.752286070250555,49.57200034768659,45.69391868783356,11.149677341111408,0,0,False
1959-05-23,53.112857515378494,C2,5,5,48.391714625122624,42.49028601230279,44.85085745743073,46.874204410397525,11.47802399693857,0,0,False
1959-05-24,48.391714625122624,C2,6,5,53.112857515378494,64.91571474101815,28.326857341535195,49.74061259376715,8.075218181664674,0,0,False
1959-05-25,43.67057173486676,C2,0,5,48.391714625122624,48.391714625122624,40.12971456717486,50.24644933200886,7.460337700129106,0,0,False
1959-05-26,50.752286070250555,C2,1,5,43.67057173486676,53.112857515378494,50.752286070250555,50.24644933200886,7.460337700129106,0,0,False
1959-05-27,46.03114317999469,C2,2,5,50.752286070250555,48.391714625122624,42.49028601230279,50.752286070250555,6.949334170417281,0,0,False
1959-05-28,38.94942884461089,C2,3,5,46.03114317999469,43.67057173486676,64.91571474101815,47.04281665647809,4.692956710640855,0,0,False
1959-05-29,50.752286070250555,C2,4,5,38.94942884461089,50.752286070250555,48.391714625122624,47.38004114863923,4.886847163949386,0,0,False
1959-05-30,47.21142890255866,C2,5,5,50.752286070250555,46.03114317999469,53.112857515378494,46.53697991823639,4.192764246296177,0,1,False
1959-05-31,44.85085745743073,C2,6,5,47.21142890255866,38.94942884461089,48.391714625122624,46.031143179994686,4.145027234123182,0,0,False
1959-06-01,53.112857515378494,C2,0,6,44.85085745743073,50.752286070250555,43.67057173486676,47.38004114863922,4.7421725840496185,0,0,False
1959-06-02,54.29314323794246,C2,1,6,53.112857515378494,47.21142890255866,50.752286070250555,47.88587788688093,5.315967361747396,0,0,False
1959-06-03,40.12971456717486,C2,2,6,54.29314323794246,44.85085745743073,46.03114317999469,47.0428166564781,6.073162505215718,0,0,False
1959-06-04,41.310000289738824,C2,3,6,40.12971456717486,53.112857515378494,38.94942884461089,47.38004114863923,5.595623760333131,0,0,False
1959-06-05,56.65371468307039,C2,4,6,41.310000289738824,54.29314323794246,50.752286070250555,48.22310237904206,6.551332573703939,0,0,False
1959-06-06,60.19457185076229,C2,5,6,56.65371468307039,40.12971456717486,47.21142890255866,50.077837085928294,7.913407011800259,0,0,False
1959-06-07,42.49028601230279,C2,6,6,60.19457185076229,41.310000289738824,44.85085745743073,49.74061259376716,8.21772105430099,0,0,False
1959-06-08,38.94942884461089,C2,0,6,42.49028601230279,56.65371468307039,53.112857515378494,47.717265640800356,8.959219800573882,0,0,False
1959-06-09,54.29314323794246,C2,1,6,38.94942884461089,60.19457185076229,54.29314323794246,47.717265640800356,8.959219800573882,0,0,False
1959-06-10,49.57200034768659,C2,2,6,54.29314323794246,42.49028601230279,40.12971456717486,49.06616360944489,8.31402576011696,0,0,False
1959-06-11,56.65371468307039,C2,3,6,49.57200034768659,38.94942884461089,41.310000289738824,51.25812280849225,7.942692784148981,0,0,False
1959-06-12,40.12971456717486,C2,4,6,56.65371468307039,54.29314323794246,56.65371468307039,48.89755136336432,8.507263440297818,0,0,False
1959-06-13,48.391714625122624,C2,5,6,40.12971456717486,49.57200034768659,60.19457185076229,47.21142890255866,6.9158432083995764,0,0,False
1959-06-14,41.310000289738824,C2,6,6,48.391714625122624,56.65371468307039,42.49028601230279,47.04281665647808,7.062954794256863,0,0,False
1959-06-15,47.21142890255866,C2,0,6,41.310000289738824,40.12971456717486,38.94942884461089,48.22310237904206,6.111273266981351,0,1,False
1959-06-16,40.12971456717486,C2,1,6,47.21142890255866,48.391714625122624,54.29314323794246,46.199755426075264,6.111273266981349,0,0,False
1959-06-17,35.408571676918996,C2,2,6,40.12971456717486,41.310000289738824,49.57200034768659,44.17640847310845,7.077029112022522,0,0,False
1959-06-18,42.49028601230279,C2,3,6,35.408571676918996,47.21142890255866,56.65371468307039,42.153061520141655,4.453619403840808,0,0,False
1959-06-19,47.21142890255866,C2,4,6,42.49028601230279,40.12971456717486,40.12971456717486,43.16473499662506,4.714112144895088,0,0,False
1959-06-20,46.03114317999469,C2,5,6,47.21142890255866,35.408571676918996,48.391714625122624,42.82751050446392,4.348104131267073,0,0,False
1959-06-21,53.112857515378494,C2,6,6,46.03114317999469,42.49028601230279,41.310000289738824,44.51363296526959,5.730336238409161,0,0,False
1959-06-22,44.85085745743073,C2,0,6,53.112857515378494,47.21142890255866,47.21142890255866,44.17640847310845,5.6133782959910175,0,0,False
1959-06-23,55.473428960506425,C2,1,6,44.85085745743073,46.03114317999469,40.12971456717486,46.36836767215583,6.66676132985836,0,0,False
1959-06-24,38.94942884461089,C2,2,6,55.473428960506425,53.112857515378494,35.408571676918996,46.874204410397525,5.770711527549101,0,0,False
1959-06-25,35.408571676918996,C2,3,6,38.94942884461089,44.85085745743073,42.49028601230279,45.86253093391412,7.1283972029932166,0,0,False
1959-06-26,49.57200034768659,C2,4,6,35.408571676918996,55.473428960506425,47.21142890255866,46.199755426075264,7.257511915215341,0,0,False
1959-06-27,50.752286070250555,C2,5,6,49.57200034768659,38.94942884461089,46.03114317999469,46.874204410397525,7.455890404532618,0,0,False
1959-06-28,48.391714625122624,C2,6,6,50.752286070250555,35.408571676918996,53.112857515378494,46.199755426075264,6.996900325700687,0,0,False
1959-06-29,48.391714625122624,C2,0,6,48.391714625122624,49.57200034768659,44.85085745743073,46.70559216431696,7.011107244543385,0,0,False
1959-06-30,69.63685763127403,C2,1,6,48.391714625122624,50.752286070250555,55.473428960506425,48.72893911728376,10.918212554823372,0,1,False
1959-07-01,50.752286070250555,C2,2,7,69.63685763127403,48.391714625122624,38.94942884461089,50.41506157808942,10.03160207712564,0,0,False
1959-07-02,53.112857515378494,C2,3,7,50.752286070250555,48.391714625122624,35.408571676918996,52.94424526929792,7.539940474576561,0,0,False
1959-07-03,44.85085745743073,C2,4,7,53.112857515378494,69.63685763127403,49.57200034768659,52.269796284975655,8.083428878429011,0,0,False
1959-07-04,43.67057173486676,C2,5,7,44.85085745743073,50.752286070250555,50.752286070250555,51.25812280849226,8.722866287770904,1,0,False
1959-07-05,53.112857515378494,C2,6,7,43.67057173486676,53.112857515378494,48.391714625122624,51.93257179281453,8.646482450280457,0,0,False
1959-07-06,49.57200034768659,C2,0,7,53.112857515378494,44.85085745743073,48.391714625122624,52.10118403889509,8.577155414402721,0,0,False
1959-07-07,67.2762861861461,C2,1,7,49.57200034768659,43.67057173486676,69.63685763127403,51.76395954673395,7.7823882832881095,0,0,False
1959-07-08,54.29314323794246,C2,2,7,67.2762861861461,53.112857515378494,50.752286070250555,52.269796284975655,7.82065210017394,0,0,False
1959-07-09,60.19457185076229,C2,3,7,54.29314323794246,49.57200034768659,53.112857515378494,53.28146976145906,8.385528492592371,0,0,False
1959-07-10,48.391714625122624,C2,4,7,60.19457185076229,67.2762861861461,44.85085745743073,53.78730649970076,7.884012455941884,0,0,False
1959-07-11,55.473428960506425,C2,5,7,48.391714625122624,54.29314323794246,43.67057173486676,55.47342896050642,6.500506882975614,0,0,False
1959-07-12,30.687428786663126,C2,6,7,55.473428960506425,60.19457185076229,53.112857515378494,52.269796284975655,11.478023996938576,0,0,False
1959-07-13,41.310000289738824,C2,0,7,30.687428786663126,48.391714625122624,49.57200034768659,51.0895105624117,12.203535784596228,0,0,False
1959-07-14,51.93257179281453,C2,1,7,41.310000289738824,55.473428960506425,67.2762861861461,48.89755136336432,9.98852646046612,0,0,False
1959-07-15,48.391714625122624,C2,2,7,51.93257179281453,30.687428786663126,54.29314323794246,48.05449013296148,9.702166068889582,0,1,False
1959-07-16,49.57200034768659,C2,3,7,48.391714625122624,41.310000289738824,60.19457185076229,46.53697991823639,8.201560328622662,0,0,False
1959-07-17,42.49028601230279,C2,4,7,49.57200034768659,51.93257179281453,48.391714625122624,45.69391868783356,8.282048619475693,0,0,False
1959-07-18,53.112857515378494,C2,5,7,42.49028601230279,48.391714625122624,55.473428960506425,45.35669419567243,7.854507895246121,0,0,False
1959-07-19,53.112857515378494,C2,6,7,53.112857515378494,49.57200034768659,30.687428786663126,48.560326871203195,4.886847163949381,0,0,False
1959-07-20,53.112857515378494,C2,0,7,53.112857515378494,42.49028601230279,41.310000289738824,50.24644933200886,3.9060826130799677,0,0,False
1959-07-21,55.473428960506425,C2,1,7,53.112857515378494,53.112857515378494,51.93257179281453,50.752286070250555,4.363333964696492,0,0,False
1959-07-22,44.85085745743073,C2,2,7,55.473428960506425,53.112857515378494,48.391714625122624,50.24644933200886,4.859622176829768,0,0,False
1959-07-23,49.57200034768659,C2,3,7,44.85085745743073,53.112857515378494,49.57200034768659,50.246449332008865,4.859622176829768,0,0,False
1959-07-24,41.310000289738824,C2,4,7,49.57200034768659,55.473428960506425,42.49028601230279,50.077837085928294,5.183284152376286,0,0,False
1959-07-25,42.49028601230279,C2,5,7,41.310000289738824,44.85085745743073,53.112857515378494,48.56032687120319,5.678003304431071,0,0,False
1959-07-26,46.03114317999469,C2,6,7,42.49028601230279,49.57200034768659,53.112857515378494,47.54865339471979,5.353272853550443,0,0,False
1959-07-27,53.112857515378494,C2,0,7,46.03114317999469,41.310000289738824,53.112857515378494,47.54865339471979,5.353272853550443,0,0,False
1959-07-28,50.752286070250555,C2,1,7,53.112857515378494,42.49028601230279,55.473428960506425,46.874204410397525,4.401177986096955,0,0,False
1959-07-29,55.473428960506425,C2,2,7,50.752286070250555,46.03114317999469,44.85085745743073,48.39171462512263,5.322203102731948,0,0,False
1959-07-30,42.49028601230279,C2,3,7,55.473428960506425,53.112857515378494,49.57200034768659,47.38004114863922,5.718748084510535,0,1,False
1959-07-31,48.391714625122624,C2,4,7,42.49028601230279,50.752286070250555,41.310000289738824,48.391714625122624,5.053681538537316,0,0,False
1959-08-01,59.01428612819832,C2,5,8,48.391714625122624,55.473428960506425,42.49028601230279,50.752286070250555,5.6604514747882035,0,0,False
1959-08-02,46.03114317999469,C2,6,8,59.01428612819832,42.49028601230279,46.03114317999469,50.75228607025055,5.6604514747882035,0,0,False
1959-08-03,48.391714625122624,C2,0,8,46.03114317999469,48.391714625122624,53.112857515378494,50.07783708592829,5.6133782959910175,0,0,False
1959-08-04,54.29314323794246,C2,1,8,48.391714625122624,59.01428612819832,50.752286070250555,50.58367382416999,5.839276842296605,0,0,False
1959-08-05,75.53828624409385,C2,2,8,54.29314323794246,46.03114317999469,55.473428960506425,53.45008200753961,11.14967734111142,0,0,False
1959-08-06,53.112857515378494,C2,3,8,75.53828624409385,48.391714625122624,42.49028601230279,54.96759222226472,10.081076002455461,0,0,False
1959-08-07,40.12971456717486,C2,4,8,53.112857515378494,54.29314323794246,48.391714625122624,53.78730649970076,11.379348887570421,0,0,False
1959-08-08,44.85085745743073,C2,5,8,40.12971456717486,75.53828624409385,59.01428612819832,51.763959546733965,11.552912777261703,0,0,False
1959-08-09,51.93257179281453,C2,6,8,44.85085745743073,53.112857515378494,46.03114317999469,52.60702077713679,11.276869710173838,0,0,False
